player_id,player_slug,first_name,last_name,player_url,flag_code,residence,birthplace,birthdate,birth_year,birth_month,birth_day,turned_pro,weight_lbs,weight_kg,height_ft,height_inches,height_cm,handedness,backhand,displayname
h437,jakub-herm-zahlava,Jakub,Herm-Zahlava,http://www.atpworldtour.com/en/players/jakub-herm-zahlava/h437/overview,GER,,,1980.05.12,1980.0,5.0,12.0,,,,,,,,,Herm-Zahlava J.
h448,mark-hilton,Mark,Hilton,http://www.atpworldtour.com/en/players/mark-hilton/h448/overview,GBR,"Chester, England","Chester, England",1981.04.20,1981.0,4.0,20.0,2000.0,176.0,80.0,"5'7""",67.0,170.0,,,Hilton M.
h465,phillip-harboe,Phillip,Harboe,http://www.atpworldtour.com/en/players/phillip-harboe/h465/overview,CHI,,,1982.07.20,1982.0,7.0,20.0,,,,,,,,,Harboe P.
h472,oscar-hernandez,Oscar,Hernandez,http://www.atpworldtour.com/en/players/oscar-hernandez/h472/overview,ESP,"Barcelona, Spain","Barcelona, Spain",1978.04.10,1978.0,4.0,10.0,1998.0,154.0,70.0,"5'11""",71.0,180.0,Right-Handed,One-Handed Backhand,Hernandez O.
h469,kj-hippensteel,KJ,Hippensteel,http://www.atpworldtour.com/en/players/kj-hippensteel/h469/overview,USA,"Roanoke, Virginia, USA","Roanoke, Virginia, USA",1980.05.08,1980.0,5.0,8.0,2002.0,195.0,88.0,"6'3""",75.0,191.0,,,Hippensteel K.
h500,philipp-hammer,Philipp,Hammer,http://www.atpworldtour.com/en/players/philipp-hammer/h500/overview,GER,,,1981.07.19,1981.0,7.0,19.0,,,,,,,,,Hammer P.
h502,diego-hartfield,Diego,Hartfield,http://www.atpworldtour.com/en/players/diego-hartfield/h502/overview,ARG,"Buenos Aires, Argentina","Obera, Argentina",1981.01.31,1981.0,1.0,31.0,,177.0,80.0,"6'1""",73.0,185.0,,,Hartfield D.
h507,levar-harper-griffith,Levar,Harper-Griffith,http://www.atpworldtour.com/en/players/levar-harper-griffith/h507/overview,USA,"Sarasota, FL, U.S.A.","New York, U.S.A.",1981.09.04,1981.0,9.0,4.0,,163.0,74.0,,,,,,Harper-Griffith L.
h523,stephen-huss,Stephen,Huss,http://www.atpworldtour.com/en/players/stephen-huss/h523/overview,AUS,"Melbourne, Australia","Bendigo, Australia",1975.12.10,1975.0,12.0,10.0,2000.0,163.0,74.0,"5'11""",71.0,180.0,,,Huss S.
h510,troy-hahn,Troy,Hahn,http://www.atpworldtour.com/en/players/troy-hahn/h510/overview,USA,,,1982.03.09,1982.0,3.0,9.0,,,,,,,,,Hahn T.
h526,gregory-howe,Gregory,Howe,http://www.atpworldtour.com/en/players/gregory-howe/h526/overview,GBR,,,1971.11.07,1971.0,11.0,7.0,,,,,,,,,Howe G.
h528,victor-hanescu,Victor,Hanescu,http://www.atpworldtour.com/en/players/victor-hanescu/h528/overview,ROU,"Bucharest, Romania","Bucharest, Romania",1981.07.21,1981.0,7.0,21.0,2000.0,194.0,88.0,"6'6""",78.0,198.0,Right-Handed,One-Handed Backhand,Hanescu V.
h534,dave-harmon,Dave,Harmon,http://www.atpworldtour.com/en/players/dave-harmon/h534/overview,USA,,,,,,,,,,,,,,,Harmon D.
h539,rex-hartwig,Rex,Hartwig,http://www.atpworldtour.com/en/players/rex-hartwig/h539/overview,AUS,,"Culcain, NSW, Australia",1929.09.02,1929.0,9.0,2.0,,,,,,,,,Hartwig R.
h544,ken-hiskins,Ken,Hiskins,http://www.atpworldtour.com/en/players/ken-hiskins/h544/overview,AUS,,,,,,,1976.0,,,,,,,,Hiskins K.
h542,richard-howes,Richard,Howes,http://www.atpworldtour.com/en/players/richard-howes/h542/overview,AUS,,,,,,,,,,,,,,,Howes R.
h543,john-hillebrand,John,Hillebrand,http://www.atpworldtour.com/en/players/john-hillebrand/h543/overview,AUS,,,,,,,1972.0,,,,,,,,Hillebrand J.
h563,guillermo-hormazabal,Guillermo,Hormazabal,http://www.atpworldtour.com/en/players/guillermo-hormazabal/h563/overview,CHI,,,1985.02.19,1985.0,2.0,19.0,,,,,,,,,Hormazabal G.
h571,jan-hajek,Jan,Hajek,http://www.atpworldtour.com/en/players/jan-hajek/h571/overview,CZE,"Olomouc, Czech Republic","Olomouc, Czech Republic",1983.08.07,1983.0,8.0,7.0,2000.0,176.0,80.0,"5'11""",71.0,180.0,Right-Handed,Two-Handed Backhand,Hajek J.
h599,thomas-hallberg,Thomas,Hallberg,http://www.atpworldtour.com/en/players/thomas-hallberg/h599/overview,SWE,,"Stockholm, Sweden",1940.08.01,1940.0,8.0,1.0,,,,,,,,,Hallberg T.
h596,ryan-henry,Ryan,Henry,http://www.atpworldtour.com/en/players/ryan-henry/h596/overview,AUS,"Melbourne, Australia","Forster, NSW, Australia",1984.10.14,1984.0,10.0,14.0,2002.0,168.0,76.0,"6'0""",72.0,183.0,,,Henry R.
h601,fred-hemmes-sr,Fred,Hemmes Sr.,http://www.atpworldtour.com/en/players/fred-hemmes-sr/h601/overview,NED,,"The Hague, The Netherlands",1950.06.14,1950.0,6.0,14.0,,,,,,,,,Hemmes Sr. F.
h605,charles-hoeveler,Charles,Hoeveler,http://www.atpworldtour.com/en/players/charles-hoeveler/h605/overview,USA,,,,,,,,,,,,,,,Hoeveler C.
h632,rickard-holmstrom,Rickard,Holmstrom,http://www.atpworldtour.com/en/players/rickard-holmstrom/h632/overview,SWE,"Nykoping, Sweden","Nykoping, Sweden",1981.05.25,1981.0,5.0,25.0,,,,,,,Left-Handed,Two-Handed Backhand,Holmstrom R.
h653,javier-herrera-eguiluz,Javier,Herrera-Eguiluz,http://www.atpworldtour.com/en/players/javier-herrera-eguiluz/h653/overview,MEX,,,1984.04.19,1984.0,4.0,19.0,,,,,,,,,Herrera-Eguiluz J.
h624,ryan-haviland,Ryan,Haviland,http://www.atpworldtour.com/en/players/ryan-haviland/h624/overview,USA,"Greenville, SC, USA","St Louis, MO, USA",1980.12.12,1980.0,12.0,12.0,,180.0,82.0,"6'2""",74.0,188.0,Right-Handed,Two-Handed Backhand,Haviland R.
h635,ross-hutchins,Ross,Hutchins,http://www.atpworldtour.com/en/players/ross-hutchins/h635/overview,GBR,"Wimbledon, England","Wimbledon, England",1985.02.22,1985.0,2.0,22.0,2002.0,188.0,85.0,"6'3""",75.0,191.0,,,Hutchins R.
h659,gunnar-hildebrandt,Gunnar,Hildebrandt,http://www.atpworldtour.com/en/players/gunnar-hildebrandt/h659/overview,GER,,,,,,,,,,,,,,,Hildebrandt G.
h673,jonathan-hilaire,Jonathan,Hilaire,http://www.atpworldtour.com/en/players/jonathan-hilaire/h673/overview,FRA,,,1984.06.27,1984.0,6.0,27.0,,,,,,,,,Hilaire J.
h693,ricardo-hocevar,Ricardo,Hocevar,http://www.atpworldtour.com/en/players/ricardo-hocevar/h693/overview,BRA,"Sao Paulo, Brazil","Sao Paulo, Brazil",1985.05.09,1985.0,5.0,9.0,2004.0,176.0,80.0,"5'11""",71.0,180.0,Right-Handed,Two-Handed Backhand,Hocevar R.
h694,johnny-hamui,Johnny,Hamui,http://www.atpworldtour.com/en/players/johnny-hamui/h694/overview,USA,,,1989.01.26,1989.0,1.0,26.0,,,,,,,,,Hamui J.
h704,jesse-huta-galung,Jesse,Huta Galung,http://www.atpworldtour.com/en/players/jesse-huta-galung/h704/overview,NED,"Poortugaal, The Netherlands","Haarlem, The Netherlands",1985.10.06,1985.0,10.0,6.0,2004.0,196.0,89.0,,,,Right-Handed,One-Handed Backhand,Huta Galung J.
h715,travis-helgeson,Travis,Helgeson,http://www.atpworldtour.com/en/players/travis-helgeson/h715/overview,USA,,,1985.11.09,1985.0,11.0,9.0,,,,,,,,,Helgeson T.
h718,richard-hillage,Richard,Hillage,http://www.atpworldtour.com/en/players/richard-hillage/h718/overview,GBR,,,,,,,,,,,,,,,Hillage R.
h723,mislav-hizak,Mislav,Hizak,http://www.atpworldtour.com/en/players/mislav-hizak/h723/overview,CRO,,,1984.07.14,1984.0,7.0,14.0,,,,,,,,,Hizak M.
h735,norberto-herrero,Norberto,Herrero,http://www.atpworldtour.com/en/players/norberto-herrero/h735/overview,ARG,,,,,,,,,,,,,,,Herrero N.
h741,terry-hassall,Terry,Hassall,http://www.atpworldtour.com/en/players/terry-hassall/h741/overview,USA,,,,,,,,,,,,,,,Hassall T.
h756,robin-haase,Robin,Haase,http://www.atpworldtour.com/en/players/robin-haase/h756/overview,NED,"Turnhout, Belgium","The Hague, The Netherlands",1987.04.06,1987.0,4.0,6.0,2005.0,157.0,71.0,"6'3""",75.0,191.0,Right-Handed,Two-Handed Backhand,Haase R.
h788,treat-huey,Treat,Huey,http://www.atpworldtour.com/en/players/treat-huey/h788/overview,PHI,"Alexandria, VA, USA","Washington, DC, USA",1985.08.28,1985.0,8.0,28.0,2008.0,180.0,82.0,"5'10""",70.0,178.0,Left-Handed,Two-Handed Backhand,Huey T.
h789,willem-hornikx,Willem,Hornikx,http://www.atpworldtour.com/en/players/willem-hornikx/h789/overview,NED,The Netherlands,,1982.10.12,1982.0,10.0,12.0,,,,,,,,,Hornikx W.
h804,andreas-haider-maurer,Andreas,Haider-Maurer,http://www.atpworldtour.com/en/players/andreas-haider-maurer/h804/overview,AUT,"Innsbruck, Austria","Zwettl, Austria",1987.03.22,1987.0,3.0,22.0,2005.0,196.0,89.0,"6'3""",75.0,191.0,Right-Handed,Two-Handed Backhand,Haider-Maurer A.
h790,mario-haider-maurer,Mario,Haider-Maurer,http://www.atpworldtour.com/en/players/mario-haider-maurer/h790/overview,AUT,Austria,,1984.04.24,1984.0,4.0,24.0,,,,,,,,,Haider-Maurer M.
h808,harri-heliovaara,Harri,Heliovaara,http://www.atpworldtour.com/en/players/harri-heliovaara/h808/overview,FIN,"Helsinki, Finland","Helsinki, Finland",1989.06.04,1989.0,6.0,4.0,,181.0,82.0,"6'2""",74.0,188.0,Right-Handed,Two-Handed Backhand,Heliovaara H.
h830,romain-hardy,Romain,Hardy,http://www.atpworldtour.com/en/players/romain-hardy/h830/overview,FRA,,,1986.09.20,1986.0,9.0,20.0,,,,,,,,,Hardy R.
h836,tyler-hochwalt,Tyler,Hochwalt,http://www.atpworldtour.com/en/players/tyler-hochwalt/h836/overview,USA,"Austin, TX, USA","Scottsdale, Arizona, USA",1989.02.05,1989.0,2.0,5.0,,182.0,83.0,"6'4""",76.0,193.0,Right-Handed,Two-Handed Backhand,Hochwalt T.
h843,christian-hand,Christian,Hand,http://www.atpworldtour.com/en/players/christian-hand/h843/overview,USA,,,1985.04.21,1985.0,4.0,21.0,,,,,,,,,Hand C.
h841,thomas-cristian-hodel,Thomas-Cristian,Hodel,http://www.atpworldtour.com/en/players/thomas-cristian-hodel/h841/overview,ROU,,,1988.08.17,1988.0,8.0,17.0,,,,,,,,,Hodel T.
h875,chris-harfield,Chris,Harfield,http://www.atpworldtour.com/en/players/chris-harfield/h875/overview,GBR,,,1984.10.15,1984.0,10.0,15.0,,,,,,,,,Harfield C.
h881,armin-hirner,Armin,Hirner,http://www.atpworldtour.com/en/players/armin-hirner/h881/overview,AUT,,,1989.12.23,1989.0,12.0,23.0,,,,,,,,,Hirner A.
h879,eric-hechtman,Eric,Hechtman,http://www.atpworldtour.com/en/players/eric-hechtman/h879/overview,USA,,,1983.10.24,1983.0,10.0,24.0,,,,,,,,,Hechtman E.
h896,jose-hernandez-fernandez,Jose,Hernandez-Fernandez,http://www.atpworldtour.com/en/players/jose-hernandez-fernandez/h896/overview,DOM,Santo Domingo,Santo Domingo,1990.03.13,1990.0,3.0,13.0,,170.0,77.0,"6'0""",72.0,183.0,Right-Handed,Two-Handed Backhand,Hernandez-Fernandez J.
h917,tigre-hank,Tigre,Hank,http://www.atpworldtour.com/en/players/tigre-hank/h917/overview,MEX,,,1991.09.30,1991.0,9.0,30.0,,187.0,85.0,"6'2""",74.0,188.0,,,Hank T.
h908,abdulla-hajji,Abdulla,Hajji,http://www.atpworldtour.com/en/players/abdulla-hajji/h908/overview,QAT,,,1990.12.05,1990.0,12.0,5.0,,,,,,,,,Hajji A.
h927,bijan-hejazi,Bijan,Hejazi,http://www.atpworldtour.com/en/players/bijan-hejazi/h927/overview,USA,,,1987.11.16,1987.0,11.0,16.0,,,,,,,,,Hejazi B.
h933,kaden-hensel,Kaden,Hensel,http://www.atpworldtour.com/en/players/kaden-hensel/h933/overview,AUS,,,1986.06.05,1986.0,6.0,5.0,,,,,,,,,Hensel K.
h963,filip-havaj,Filip,Havaj,http://www.atpworldtour.com/en/players/filip-havaj/h963/overview,SVK,,,1991.07.11,1991.0,7.0,11.0,,,,,,,Right-Handed,Two-Handed Backhand,Havaj F.
h938,hans-hach-verdugo,Hans,Hach Verdugo,http://www.atpworldtour.com/en/players/hans-hach-verdugo/h938/overview,MEX,"Dallas, TX, USA","Culiacan, Mexico",1989.11.11,1989.0,11.0,11.0,,180.0,82.0,"6'0""",72.0,183.0,Left-Handed,Two-Handed Backhand,Hach Verdugo H.
h940,ryan-harrison,Ryan,Harrison,http://www.atpworldtour.com/en/players/ryan-harrison/h940/overview,USA,"Austin, TX, USA","Shreveport, LA, USA",1992.05.07,1992.0,5.0,7.0,2007.0,185.0,84.0,"6'1""",73.0,185.0,Right-Handed,Two-Handed Backhand,Harrison R.
h965,tobias-hinzmann,Tobias,Hinzmann,http://www.atpworldtour.com/en/players/tobias-hinzmann/h965/overview,GER,,,1982.12.22,1982.0,12.0,22.0,,,,,,,,,Hinzmann T.
h984,stephan-hoiss,Stephan,Hoiss,http://www.atpworldtour.com/en/players/stephan-hoiss/h984/overview,GER,,,1989.08.01,1989.0,8.0,1.0,,,,,,,,,Hoiss S.
h996,pierre-hugues-herbert,Pierre-Hugues,Herbert,http://www.atpworldtour.com/en/players/pierre-hugues-herbert/h996/overview,FRA,"Develier, Switzerland","Schiltigheim, France",1991.03.18,1991.0,3.0,18.0,2010.0,174.0,79.0,"6'2""",74.0,188.0,Right-Handed,Two-Handed Backhand,Herbert P.
h986,tom-kocevar-desman,Tom,Kocevar-Desman,http://www.atpworldtour.com/en/players/tom-kocevar-desman/h986/overview,SLO,"Ljubljana, Slovenia","Ljubljana, Slovenia",1990.07.10,1990.0,7.0,10.0,,170.0,77.0,"5'11""",71.0,180.0,,,Kocevar-Desman T.
h997,yannick-hanfmann,Yannick,Hanfmann,http://www.atpworldtour.com/en/players/yannick-hanfmann/h997/overview,GER,"Karlsruhe, Germany","Karlsruhe, Germany",1991.11.13,1991.0,11.0,13.0,2015.0,185.0,84.0,"6'4""",76.0,193.0,Right-Handed,Two-Handed Backhand,Hanfmann Y.
ha03,liang-chi-huang,Liang-Chi,Huang,http://www.atpworldtour.com/en/players/liang-chi-huang/ha03/overview,TPE,,,1992.03.08,1992.0,3.0,8.0,,,,,,,,,Huang L.
ha28,filip-horansky,Filip,Horansky,http://www.atpworldtour.com/en/players/filip-horansky/ha28/overview,SVK,"Piestany, Slovakia","Piestany, Slovakia",1993.01.07,1993.0,1.0,7.0,,,,,,,Right-Handed,Two-Handed Backhand,Horansky F.
ha18,ashley-hewitt,Ashley,Hewitt,http://www.atpworldtour.com/en/players/ashley-hewitt/ha18/overview,GBR,,,1992.02.06,1992.0,2.0,6.0,,,,,,,Right-Handed,Two-Handed Backhand,Hewitt A.
ha33,peter-heller,Peter,Heller,http://www.atpworldtour.com/en/players/peter-heller/ha33/overview,GER,"Cham, Germany","Cham, Germany",1992.08.12,1992.0,8.0,12.0,,165.0,75.0,"6'2""",74.0,188.0,Right-Handed,Two-Handed Backhand,Heller P.
ha47,alexios-halebian,Alexios,Halebian,http://www.atpworldtour.com/en/players/alexios-halebian/ha47/overview,USA,,,1994.06.08,1994.0,6.0,8.0,,,,,,,Left-Handed,Two-Handed Backhand,Halebian A.
ha50,hunter-harrington,Hunter,Harrington,http://www.atpworldtour.com/en/players/hunter-harrington/ha50/overview,USA,,,1993.06.25,1993.0,6.0,25.0,,,,,,,Right-Handed,Two-Handed Backhand,Harrington H.
ha89,jui-chen-hung,Jui-Chen,Hung,http://www.atpworldtour.com/en/players/jui-chen-hung/ha89/overview,TPE,,,1990.03.01,1990.0,3.0,1.0,,,,,,,Right-Handed,Two-Handed Backhand,Hung J.
ha90,roy-hobbs,Roy,Hobbs,http://www.atpworldtour.com/en/players/roy-hobbs/ha90/overview,SIN,Singapore,Singapore,1989.08.13,1989.0,8.0,13.0,,154.0,70.0,"6'0""",72.0,183.0,Right-Handed,One-Handed Backhand,Hobbs R.
ha95,karim-hossam,Karim,Hossam,http://www.atpworldtour.com/en/players/karim-hossam/ha95/overview,EGY,,,1994.04.08,1994.0,4.0,8.0,,,,,,,Right-Handed,Two-Handed Backhand,Hossam K.
hb17,jens-hauser,Jens,Hauser,http://www.atpworldtour.com/en/players/jens-hauser/hb17/overview,SUI,,,1993.01.15,1993.0,1.0,15.0,,,,"5'10""",70.0,178.0,,,Hauser J.
hb05,christian-harrison,Christian,Harrison,http://www.atpworldtour.com/en/players/christian-harrison/hb05/overview,USA,"Bradenton, FL, USA","Shreveport, LA, USA",1994.05.29,1994.0,5.0,29.0,,170.0,77.0,"5'11""",71.0,180.0,Right-Handed,Two-Handed Backhand,Harrison C.
hb31,johannes-haerteis,Johannes,Haerteis,http://www.atpworldtour.com/en/players/johannes-haerteis/hb31/overview,GER,,,1996.02.22,1996.0,2.0,22.0,,,,,,,,,Haerteis J.
hb29,andrew-harris,Andrew,Harris,http://www.atpworldtour.com/en/players/andrew-harris/hb29/overview,AUS,Australia,Box Hill,1994.03.07,1994.0,3.0,7.0,,181.0,82.0,"6'0""",72.0,183.0,Right-Handed,One-Handed Backhand,Harris A.
hb41,jared-hiltzik,Jared,Hiltzik,http://www.atpworldtour.com/en/players/jared-hiltzik/hb41/overview,USA,"Tampa, FL, USA","Wilmette, IL, USA",1994.07.08,1994.0,7.0,8.0,,175.0,79.0,"6'1""",73.0,185.0,Right-Handed,Two-Handed Backhand,Hiltzik J.
hb35,maxime-hamou,Maxime,Hamou,http://www.atpworldtour.com/en/players/maxime-hamou/hb35/overview,FRA,"Paris, France","Nimes, France",1995.06.08,1995.0,6.0,8.0,,165.0,75.0,"6'1""",73.0,185.0,Right-Handed,Two-Handed Backhand,Hamou M.
hb55,gustav-hansson,Gustav,Hansson,http://www.atpworldtour.com/en/players/gustav-hansson/hb55/overview,SWE,,,1995.04.15,1995.0,4.0,15.0,,,,,,,,,Hansson G.
hb48,calvin-hemery,Calvin,Hemery ,http://www.atpworldtour.com/en/players/calvin-hemery/hb48/overview,FRA,"Paris, France","Les Lilas, France",1995.01.28,1995.0,1.0,28.0,2013.0,187.0,85.0,"6'2""",74.0,188.0,Right-Handed,Two-Handed Backhand,Hemery  C.
hb56,jonathan-ho,Jonathan,Ho,http://www.atpworldtour.com/en/players/jonathan-ho/hb56/overview,USA,"Naples, FL, USA","Pittsburgh, PA, USA",1993.09.05,1993.0,9.0,5.0,,,,,,,Ambidextrous,Two-Handed Backhand,Ho J.
hb59,yecong-he,Yecong,He,http://www.atpworldtour.com/en/players/yecong-he/hb59/overview,CHN,,"Hang Zhou, China",1994.02.15,1994.0,2.0,15.0,,165.0,75.0,"5'11""",71.0,180.0,,,He Y.
hb64,quentin-halys,Quentin,Halys,http://www.atpworldtour.com/en/players/quentin-halys/hb64/overview,FRA,"Boulogne-Billancourt, France","Bondy, France",1996.10.26,1996.0,10.0,26.0,2012.0,172.0,78.0,"6'3""",75.0,191.0,Right-Handed,Two-Handed Backhand,Halys Q.
hb96,r-hayes,R.,Hayes,http://www.atpworldtour.com/en/players/r-hayes/hb96/overview,GBR,,,,,,,,,,,,,,,Hayes R.
hb81,david-hopkins,David,Hopkins,http://www.atpworldtour.com/en/players/david-hopkins/hb81/overview,USA,Advance ,Winston Salem,1989.12.28,1989.0,12.0,28.0,,220.0,100.0,"6'0""",72.0,183.0,,,Hopkins D.
hb89,evan-hoyt,Evan,Hoyt,http://www.atpworldtour.com/en/players/evan-hoyt/hb89/overview,GBR,"Llanelli, United Kingdom","Torreon, Mexico",1995.01.16,1995.0,1.0,16.0,,183.0,83.0,"6'1""",73.0,185.0,Right-Handed,Two-Handed Backhand,Hoyt E.
hb97,d-hill,D.,Hill,http://www.atpworldtour.com/en/players/d-hill/hb97/overview,IRL,,,,,,,,,,,,,,,Hill D.
hc03,huang-jung-hsu,Huang-Jung,Hsu,http://www.atpworldtour.com/en/players/huang-jung-hsu/hc03/overview,TPE,,,1955.05.17,1955.0,5.0,17.0,,,,,,,,,Hsu H.
hc06,bill-heinbecker,Bill,Heinbecker,http://www.atpworldtour.com/en/players/bill-heinbecker/hc06/overview,USA,,,,,,,,,,,,,,,Heinbecker B.
hc09,toizo-hosoi,Toizo,Hosoi,http://www.atpworldtour.com/en/players/toizo-hosoi/hc09/overview,JPN,,,1947.02.13,1947.0,2.0,13.0,,,,,,,,,Hosoi T.
hc08,g-harris,G,Harris,http://www.atpworldtour.com/en/players/g-harris/hc08/overview,NZL,,,,,,,,,,,,,,,Harris G.
hc10,rod-harris,Rod,Harris,http://www.atpworldtour.com/en/players/rod-harris/hc10/overview,NZL,,,,,,,,,,,,,,,Harris R.
hc12,j-hill,J.,Hill,http://www.atpworldtour.com/en/players/j-hill/hc12/overview,GBR,,,,,,,,,,,,,,,Hill J.
hc13,d-hardiman,D.,Hardiman,http://www.atpworldtour.com/en/players/d-hardiman/hc13/overview,GBR,,,,,,,,,,,,,,,Hardiman D.
hc19,gustavo-herrero,Gustavo,Herrero,http://www.atpworldtour.com/en/players/gustavo-herrero/hc19/overview,ARG,,,,,,,,,,,,,,,Herrero G.
hc18,takura-happy,Takura,Happy,http://www.atpworldtour.com/en/players/takura-happy/hc18/overview,ZIM,,,1990.03.19,1990.0,3.0,19.0,,,,,,,,,Happy T.
hc20,alejandro-harms,Alejandro,Harms,http://www.atpworldtour.com/en/players/alejandro-harms/hc20/overview,ARG,,,1949.10.25,1949.0,10.0,25.0,,,,,,,,,Harms A.
hc25,philip-holton,Philip,Holton,http://www.atpworldtour.com/en/players/philip-holton/hc25/overview,AUS,,,,,,,,,,,,,,,Holton P.
hc27,m-j-r--hales,M. J. R. ,Hales,http://www.atpworldtour.com/en/players/m-j-r--hales/hc27/overview,GBR,,,,,,,,,,,,,,,Hales M.
hc28,d-b-huges,D. B.,Huges,http://www.atpworldtour.com/en/players/d-b-huges/hc28/overview,GBR,,,,,,,,,,,,,,,Huges D.
hc29,carl-edvard-hedelund,Carl-Edvard,Hedelund,http://www.atpworldtour.com/en/players/carl-edvard-hedelund/hc29/overview,DEN,,,1941.03.14,1941.0,3.0,14.0,,,,,,,,,Hedelund C.
hc30,unknown-hamilton,Unknown,Hamilton,http://www.atpworldtour.com/en/players/unknown-hamilton/hc30/overview,USA,,,,,,,,,,,,,,,Hamilton U.
hc31,samuel-howe,Samuel,Howe,http://www.atpworldtour.com/en/players/samuel-howe/hc31/overview,USA,,,1938.07.04,1938.0,7.0,4.0,,,,,,,,,Howe S.
hc32,ralph-howe,Ralph,Howe,http://www.atpworldtour.com/en/players/ralph-howe/hc32/overview,USA,,,1941.05.12,1941.0,5.0,12.0,,,,,,,,,Howe R.
hc33,william-hoogs,William,Hoogs,http://www.atpworldtour.com/en/players/william-hoogs/hc33/overview,USA,,,,,,,,,,,,,,,Hoogs W.
hc34,daniel-harms,Daniel,Harms,http://www.atpworldtour.com/en/players/daniel-harms/hc34/overview,ARG,,,1945.10.31,1945.0,10.0,31.0,,,,,,,,,Harms D.
hc36,waller-harrison,Waller,Harrison,http://www.atpworldtour.com/en/players/waller-harrison/hc36/overview,USA,,,,,,,,,,,,,,,Harrison W.
hc37,michael-preston-hann,Michael Preston,Hann,http://www.atpworldtour.com/en/players/michael-preston-hann/hc37/overview,GBR,,,,,,,,,,,,,,,Hann M.
hc38,noel-holland,Noel,Holland,http://www.atpworldtour.com/en/players/noel-holland/hc38/overview,AUS,,,1940.04.08,1940.0,4.0,8.0,,,,,,,,,Holland N.
hc41,franz-hainka,Franz,Hainka,http://www.atpworldtour.com/en/players/franz-hainka/hc41/overview,AUT,,,,,,,,,,,,,,,Hainka F.
hc42,guillermo-hernandez,Guillermo,Hernandez,http://www.atpworldtour.com/en/players/guillermo-hernandez/hc42/overview,PHI,,,,,,,,,,,,,,,Hernandez G.
hc45,james-hobson,James,Hobson,http://www.atpworldtour.com/en/players/james-hobson/hc45/overview,USA,,,,,,,,,,,,,,,Hobson J.
hc43,harry-hoffman,Harry,Hoffman,http://www.atpworldtour.com/en/players/harry-hoffman/hc43/overview,USA,,,,,,,,,,,,,,,Hoffman H.
hc44,khwaja-saeed-hai,Khwaja-Saeed,Hai,http://www.atpworldtour.com/en/players/khwaja-saeed-hai/hc44/overview,PAK,,,,,,,,,,,,,,,Hai K.
hc46,john-harris,John,Harris,http://www.atpworldtour.com/en/players/john-harris/hc46/overview,USA,,,,,,,,,,,,,,,Harris J.
hc47,peter-harris,Peter,Harris,http://www.atpworldtour.com/en/players/peter-harris/hc47/overview,AUS,,,,,,,,,,,,,,,Harris P.
hc49,ellis-harris,Ellis,Harris,http://www.atpworldtour.com/en/players/ellis-harris/hc49/overview,AUS,,,,,,,,,,,,,,,Harris E.
hc48,greg-hughes,Greg,Hughes,http://www.atpworldtour.com/en/players/greg-hughes/hc48/overview,AUS,,,,,,,,,,,,,,,Hughes G.
hc50,neville-hay,Neville,Hay,http://www.atpworldtour.com/en/players/neville-hay/hc50/overview,AUS,,,1943.05.10,1943.0,5.0,10.0,,,,,,,,,Hay N.
hc51,john-harrison,John,Harrison,http://www.atpworldtour.com/en/players/john-harrison/hc51/overview,USA,,,,,,,,,,,,,,,Harrison J.
hc53,paul-hearnden,Paul,Hearnden,http://www.atpworldtour.com/en/players/paul-hearnden/hc53/overview,AUS,,,,,,,,,,,,,,,Hearnden P.
hc52,j-hession,J.,Hession,http://www.atpworldtour.com/en/players/j-hession/hc52/overview,AUS,,,,,,,,,,,,,,,Hession J.
hc54,alan-hicks,Alan,Hicks,http://www.atpworldtour.com/en/players/alan-hicks/hc54/overview,AUS,,,,,,,,,,,,,,,Hicks A.
hc57,dever-hobbs,Dever,Hobbs,http://www.atpworldtour.com/en/players/dever-hobbs/hc57/overview,USA,,,,,,,,,,,,,,,Hobbs D.
hc58,karl-hendrick,Karl,Hendrick,http://www.atpworldtour.com/en/players/karl-hendrick/hc58/overview,USA,,,,,,,,,,,,,,,Hendrick K.
hc59,radoslav-herceg,Radoslav,Herceg,http://www.atpworldtour.com/en/players/radoslav-herceg/hc59/overview,USA,,,,,,,,,,,,,,,Herceg R.
hc56,joseph-hackett,Joseph,Hackett,http://www.atpworldtour.com/en/players/joseph-hackett/hc56/overview,IRL,,,1925.08.04,1925.0,8.0,4.0,,,,,,,,,Hackett J.
